T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances,lights
23.2,38.29,22.1,37.86333333,22,41.82666667,21.1,40.06,18.79,51.36333333,1.1,96.5,19.89,36.66333333,21.23,41.93333333,17.745,39.9,5.00E-01,764.8,98,2,23,2.00E-01,24.834261,24.834261,450,20
23.16666667,38.16333333,22.1,37.79,21.89,41.7,21.3,40.53,18.79,51.29,1.245,96.5,19.89,36.66333333,21.29,42,17.7,39.9,5.83E-01,764.75,97.16666667,2.166666667,24,1.67E-01,45.11188739,45.11188739,210,20
23.1,38.09,22.1,37.79,21.89,41.7,21.63333333,40.53,18.7,51.16333333,1.26,96.46666667,19.85666667,36.66333333,21.32333333,41.96666667,17.7,39.9,6.67E-01,764.7,96.33333333,2.333333333,25,1.33E-01,27.56319834,27.56319834,100,30
23.06666667,38.12666667,22.03333333,37.73,21.79,41.65666667,21.7,40.29,18.7,51.22333333,1.133333333,96.46666667,19.85666667,36.99666667,21.39,41.96666667,17.7,39.82666667,7.50E-01,764.65,95.5,2.5,26,1.00E-01,6.428233825,6.428233825,90,20
23,38.33333333,21.96333333,37.7,21.73,41.79,21.7,40.29,18.7,51.56666667,1.1,96.5,19.89,37.56666667,21.5,42.3,17.7,40.03,8.33E-01,764.6,94.66666667,2.666666667,27,6.67E-02,22.10048928,22.10048928,90,20
22.89,38.545,21.89,37.76,21.6,41.79,21.7,40.46333333,18.7,51.76,1.166666667,96.5,19.89,37.83333333,21.5,42.63333333,17.7,40.22333333,9.17E-01,764.55,93.83333333,2.833333333,28,3.33E-02,9.614884818,9.614884818,80,20
22.85666667,38.79,21.85666667,37.79,21.6,41.8725,21.63333333,40.53,18.7,52.06666667,1.2,96.43333333,19.85666667,38.15666667,21.5,43.09666667,17.7,40.46333333,1.00E+00,764.5,93,3,29,0.00E+00,21.74503111,21.74503111,70,20
22.79,38.86333333,21.79,37.79,21.53333333,41.9,21.6,40.62666667,18.63333333,52.2,1.066666667,96.43333333,19.79,38.3425,21.5,43.565,17.7,40.72333333,9.17E-01,764.5,93.5,2.833333333,27.5,0.00E+00,11.25667015,11.25667015,70,10
22.79,38.86,21.76,37.93333333,21.5,42.03,21.53333333,40.76,18.6,52.26,0.833333333,96.46666667,19.79,38.63333333,21.5,44.12333333,17.7,40.93333333,8.33E-01,764.5,94,2.666666667,26,0.00E+00,48.05481411,48.05481411,70,10
22.73,39.19333333,21.7,38,21.5,42.03,21.46333333,40.9,18.6,52.26,0.633333333,96.4,19.79,38.7,21.5,44.7,17.7,41.06,7.50E-01,764.5,94.5,2.5,24.5,0.00E+00,22.42137325,22.42137325,60,0
22.6,39.23,21.66666667,38,21.5,42.09,21.32333333,40.9,18.6,52.53,0.5,96.5,19.79,38.76,21.5,45.03333333,17.7,41.26666667,6.67E-01,764.5,95,2.333333333,23,0.00E+00,38.85724926,38.85724926,30,0
22.6,39.29,21.6,38.0675,21.5,42.16333333,21.26,41,18.6,52.66333333,0.5,96.5,19.7,38.9,21.5,45.72666667,17.76,41.46666667,5.83E-01,764.5,95.5,2.166666667,21.5,0.00E+00,7.910988724,7.910988724,30,0
22.5,39.36333333,21.53333333,38.09,21.46333333,42.2,21.175,41.0675,18.6,52.79,0.4,96.36666667,19.7,38.96666667,21.42666667,46.06,17.7,41.73,5.00E-01,764.5,96,2,20,0.00E+00,43.34042913,43.34042913,30,0
22.42666667,39.29,21.5,38.12666667,21.39,42.2,21.1,41.16333333,18.6,52.86333333,0.4,96.36666667,19.7,39.12666667,21.39,46.32666667,17.7,41.93,5.50E-01,764.5,96,2.166666667,27.5,3.33E-02,10.30728029,10.30728029,40,0
22.39,39.29,21.42666667,38.12666667,21.39,42.29,20.96333333,41.23,18.6,53,0.433333333,96.43333333,19.7,39.33333333,21.39,46.46666667,17.7,42.15666667,6.00E-01,764.5,96,2.333333333,35,6.67E-02,8.897484152,8.897484152,50,0
22.32333333,39.36333333,21.35666667,38.23,21.39,42.29,20.89,41.29,18.6,53,0.5,96.5,19.7,39.4,21.35666667,46.8,17.7,42.36333333,6.50E-01,764.5,96,2.5,42.5,1.00E-01,8.244557318,8.244557318,60,0
22.29,39.43333333,21.29,38.29,21.39,42.36333333,20.89,41.4,18.6,53.12666667,0.566666667,96.43333333,19.7,39.46666667,21.29,47.19333333,17.7,42.62666667,7.00E-01,764.5,96,2.666666667,50,1.33E-01,28.26344887,28.26344887,50,0
22.23,39.5,21.29,38.29,21.39,42.36333333,20.82333333,41.32666667,18.55,53.2225,0.475,96.475,19.6,39.59,21.29,47.36333333,17.76,42.76,7.50E-01,764.5,96,2.833333333,57.5,1.67E-01,36.35905106,36.35905106,50,0
22.2,39.5,21.29,38.29,21.39,42.4,20.7,41.4,18.53333333,53.29,0.4,96.4,19.6,39.66333333,21.23,47.09666667,17.79,43,8.00E-01,764.5,96,3,65,2.00E-01,43.79594945,43.79594945,50,0
22.13333333,39.56,21.2,38.29,21.39,42.32666667,20.7,41.4,18.5,53.43333333,0.4,96.4,19.6,39.86,21.2,47.03,17.745,43.095,8.33E-01,764.55,95.5,3,58,1.67E-01,35.42121919,35.42121919,50,0
22.06666667,39.66333333,21.13333333,38.29,21.39,42.4,20.66666667,41.46666667,18.5,53.5,0.333333333,96.4,19.6,40.19333333,21.2,47.09,17.79,43.33333333,8.67E-01,764.6,95,3,51,1.33E-01,23.87316055,23.87316055,50,0
22,39.66333333,21.1,38.4,21.39,42.4,20.6,41.4,18.5,53.62666667,0.333333333,96.4,19.6,40.43333333,21.2,47.23,17.79,43.53,9.00E-01,764.65,94.5,3,44,1.00E-01,41.01399968,41.01399968,50,0
22,39.7,21.1,38.4,21.39,42.5,20.56666667,41.53,18.5,53.7,0.4,96.4,19.66666667,40.5,21.2,47.36333333,17.79,43.66333333,9.33E-01,764.7,94,3,37,6.67E-02,0.830610539,0.830610539,50,0
21.92666667,39.7,21,38.4,21.39,42.5,20.5,41.59,18.5,53.73,0.566666667,96.53,19.6,40.5,21.1,47.56666667,17.79,43.82666667,9.67E-01,764.75,93.5,3,30,3.33E-02,49.80555506,49.80555506,60,0
21.89,39.73,21,38.4,21.39,42.59,20.5,41.7,18.5,53.79,0.766666667,96.46333333,19.6,40.5,21.1,47.76,17.79,43.96666667,1.00E+00,764.8,93,3,23,0.00E+00,31.74474179,31.74474179,50,0
21.865,39.7675,20.96333333,38.5,21.39,42.5225,20.42666667,41.7,18.46333333,53.79,1.033333333,96.4,19.6,40.66333333,21.1,47.96333333,17.79,44.09,9.00E-01,764.75,93.83333333,3.166666667,23.5,1.67E-02,21.42376904,21.42376904,60,0
21.79,39.7,20.89,38.56,21.39,42.5,20.39,41.7,18.39,53.79,1.033333333,96.33333333,19.6,40.59,21.1,48.16333333,17.79,44.22333333,8.00E-01,764.7,94.66666667,3.333333333,24,3.33E-02,1.419646642,1.419646642,50,0
21.76,39.79,20.89,38.62666667,21.39,42.53,20.39,41.7,18.39,53.82666667,0.866666667,96.26333333,19.55,40.7,21.05,48.3,17.79,44.32666667,7.00E-01,764.65,95.5,3.5,24.5,5.00E-02,37.66663503,37.66663503,40,0
21.7,39.79,20.82333333,38.62666667,21.39,42.59,20.29,41.79,18.39,53.9,0.8,96.12333333,19.53333333,40.7,21,48.32666667,17.79,44.46666667,6.00E-01,764.6,96.33333333,3.666666667,25,6.67E-02,10.43169877,10.43169877,30,0
21.7,39.82666667,20.79,38.7,21.35666667,42.59,20.29,41.79,18.39,53.82666667,0.9,96.19,19.6,40.7,21,48.46666667,17.79,44.53,5.00E-01,764.55,97.16666667,3.833333333,25.5,8.33E-02,49.97277026,49.97277026,30,0
21.63333333,39.82666667,20.79,38.7,21.29,42.59,20.26,41.86333333,18.39,53.9,0.833333333,96.12333333,19.5,40.9,21,48.62666667,17.79,44.66333333,4.00E-01,764.5,98,4,26,1.00E-01,45.36245966,45.36245966,30,0
21.6,39.82666667,20.7,38.79,21.29,42.59,20.2,41.79,18.39,53.9,0.8,96.06,19.5,41.02666667,21,48.7,17.79,44.79,4.33E-01,764.4666667,97.83333333,3.666666667,28.33333333,1.00E-01,35.62325159,35.62325159,60,0
21.6,39.9,20.7,38.82666667,21.29,42.66333333,20.2,41.86333333,18.39,53.9,0.866666667,96.06,19.5,41.16333333,20.89,48.86,17.79,44.86333333,4.67E-01,764.4333333,97.66666667,3.333333333,30.66666667,1.00E-01,36.5466442,36.5466442,50,0
21.5,40,20.7,38.9,21.29,42.7,20.2,41.9,18.39,53.9,1,96.09,19.56666667,41.09,20.89,49.06,17.79,44.93333333,5.00E-01,764.4,97.5,3,33,1.00E-01,23.62439606,23.62439606,60,0
21.5,40,20.66666667,38.9,21.29,42.7,20.2,41.9,18.39,53.9,1,96.12333333,19.5,41.09,20.85666667,49.29,17.79,45.06,5.33E-01,764.3666667,97.33333333,2.666666667,35.33333333,1.00E-01,43.12553435,43.12553435,50,0
21.5,40.03,20.6,38.9,21.29,42.7,20.1,41.93333333,18.32333333,53.9,1.066666667,96.19,19.5,41.09,20.79,49.345,17.79,45.12666667,5.67E-01,764.3333333,97.16666667,2.333333333,37.66666667,1.00E-01,8.27075612,8.27075612,50,0
21.42666667,40.03,20.6,38.93333333,21.29,42.76,20.1,42,18.39,53.9,1.1,96.15666667,19.56666667,41,20.79,49.62666667,17.79,45.2,6.00E-01,764.3,97,2,40,1.00E-01,31.02139628,31.02139628,50,0
21.39,40,20.53333333,39,21.26,42.7,20.1,42,18.34,53.9,1.1,96.09,19.5,41,20.79,49.7,17.79,45.23,5.83E-01,764.2666667,96.83333333,2.166666667,40,8.33E-02,14.61656975,14.61656975,40,0
21.39,40.06,20.5,39.03,21.26,42.76,20.1,42,18.29,53.9,1.1,96.09,19.5,41,20.76,49.93333333,17.79,45.3175,5.67E-01,764.2333333,96.66666667,2.333333333,40,6.67E-02,22.80708669,22.80708669,60,0
21.29,40.09,20.5,39.09,21.26,42.76,20,41.9,18.29,53.9,1.033333333,96.03,19.5,41,20.76,50.06,17.79,45.4,5.50E-01,764.2,96.5,2.5,40,5.00E-02,2.281960449,2.281960449,50,0
21.29,40.09,20.5,39.12666667,21.2,42.7,20,41.9,18.29,53.9,1,96,19.5,41,20.7,50.32666667,17.79,45.43333333,5.33E-01,764.1666667,96.33333333,2.666666667,40,3.33E-02,8.883087605,8.883087605,60,0
21.29,40.2,20.42666667,39.12666667,21.23,42.73,20,41.93333333,18.29,53.9,1,96,19.5,40.93333333,20.7,50.4,17.79,45.5,5.17E-01,764.1333333,96.16666667,2.833333333,40,1.67E-02,2.896603395,2.896603395,50,0
21.23,40.2,20.39,39.09,21.29,42.79,19.92666667,41.93333333,18.29,53.9,0.866666667,96,19.5,40.9,20.7,50.5,17.82333333,45.56666667,5.00E-01,764.1,96,3,40,0.00E+00,47.22051168,47.22051168,50,0
21.2,40.2,20.39,39.16333333,21.29,42.79,19.89,41.96666667,18.29,53.9,0.8,96,19.5,40.9,20.7,50.5,17.82333333,45.62666667,4.83E-01,764.1,96.16666667,3,38,0.00E+00,17.13717371,17.13717371,40,0
21.2,40.2,20.32333333,39.2,21.23,42.73,19.89,41.96666667,18.29,53.9,0.8,96.03,19.5,40.9,20.7,50.4,17.79,45.62666667,4.67E-01,764.1,96.33333333,3,36,0.00E+00,25.89752853,25.89752853,50,0
21.1,40.29,20.32333333,39.2,21.2,42.7,19.89,42,18.29,53.9,0.733333333,96.09,19.42666667,40.82666667,20.7,50.4,17.79,45.7,4.50E-01,764.1,96.5,3,34,0.00E+00,31.26226676,31.26226676,50,0
21.1,40.29,20.29,39.23,21.2,42.73,19.89,42,18.26,53.86333333,0.7,96.09,19.445,40.995,20.7,50.29,17.79,45.7,4.33E-01,764.1,96.66666667,3,32,0.00E+00,11.86324268,11.86324268,30,0
21.1,40.29,20.29,39.29,21.2,42.73,19.79,41.9,18.26,53.79,0.7,96.09,19.42666667,41.06666667,20.625,50.1175,17.79,45.76,4.17E-01,764.1,96.83333333,3,30,0.00E+00,25.80619572,25.80619572,40,0
21,40.29,20.26,39.26,21.2,42.7,19.79,41.9,18.2,53.73,0.7,96.09,19.42666667,41.12666667,20.66666667,50,17.89,45.9,4.00E-01,764.1,97,3,28,0.00E+00,40.32709139,40.32709139,30,0
21,40.36333333,20.2,39.26,21.2,42.62666667,19.79,41.96666667,18.2,53.73,0.75,96.0225,19.39,41.2,20.6,49.76,17.82333333,45.82666667,4.17E-01,764.1333333,96.83333333,3,28,-1.67E-02,17.41323672,17.41323672,50,0
21,40.4,20.2,39.345,21.2,42.62666667,19.79,41.975,18.2,53.7,0.766666667,96.06,19.39,41.06666667,20.6,49.7,17.79,45.82666667,4.33E-01,764.1666667,96.66666667,3,28,-3.33E-02,42.93437265,42.93437265,50,0
21,40.4,20.16666667,39.4,21.2,42.62666667,19.79,42,18.2,53.7,0.766666667,96.09,19.39,41.12666667,20.6,49.7,17.85666667,45.96666667,4.50E-01,764.2,96.5,3,28,-5.00E-02,1.721938059,1.721938059,40,0
20.96333333,40.43333333,20.16666667,39.4,21.1,42.7,19.73,41.9,18.2,53.6725,0.7,96.09,19.39,41.2,20.6,49.62666667,17.85666667,45.96666667,4.67E-01,764.2333333,96.33333333,3,28,-6.67E-02,48.54985729,48.54985729,50,0
20.89,40.5,20.1,39.4,21.1,42.7,19.73,41.9,18.2,53.66333333,0.7,96.09,19.39,41.2,20.56666667,49.56,17.85666667,45.96666667,4.83E-01,764.2666667,96.16666667,3,28,-8.33E-02,37.25550681,37.25550681,50,0
20.89,40.5,20.1,39.46666667,21.1,42.79,19.7,42,18.2,53.59,0.633333333,96.03,19.39,41.2,20.5,49.5,17.82333333,45.96333333,5.00E-01,764.3,96,3,28,-1.00E-01,13.66276209,13.66276209,170,0
20.89,40.5,20.1,39.5,21.1,42.73,19.7,42,18.2,53.59,0.6,96.12333333,19.39,41.2,20.5,49.4,17.82333333,46.03,2.83E-01,764.3666667,96,2.833333333,27.33333333,-3.17E-01,33.85530508,33.85530508,400,0
20.79,40.53,20.03333333,39.43333333,21.1,42.76,19.89333333,42.12666667,18.2,53.59,0.533333333,96.19,19.39,41.2,20.5,49.4,17.89,46.09,6.67E-02,764.4333333,96,2.666666667,26.66666667,-5.33E-01,17.3973734,17.3973734,390,10
20.79,40.72333333,20,39.43333333,21.1,42.62666667,20.29333333,42.12666667,18.2,53.59,0.266666667,96.19,19.39,41.2,20.5,49.29,17.865,46.0425,-1.50E-01,764.5,96,2.5,26,-7.50E-01,47.35102608,47.35102608,370,10
20.79,40.93333333,20,39.56,21.1,42.59,20.76333333,41.9,18.2,53.59,0.066666667,96.19,19.39,41.2,20.5,49.29,17.85666667,45.9,-3.67E-01,764.5666667,96,2.333333333,25.33333333,-9.67E-01,16.93118875,16.93118875,390,10
20.79,41.13333333,20,39.59,21.1,42.59,21.03,41.56666667,18.16666667,53.59,-0.3,96.02666667,19.39,41.29,20.46333333,49.16333333,17.79,45.76,-5.83E-01,764.6333333,96,2.166666667,24.66666667,-1.18E+00,1.5856602,1.5856602,370,10
20.79,41.2,20,39.66333333,21,42.4,21.36,41.13333333,18.1,53.59,-0.633333333,95.83333333,19.32333333,41.23,20.39,49.03,17.85666667,45.76,-8.00E-01,764.7,96,2,24,-1.40E+00,17.67928988,17.67928988,380,10
20.79,41.2,20,39.82666667,21,42.4,21.63333333,40.93333333,18.1,53.5,-0.966666667,95.56,19.29,41.23,20.39,49.09,17.79,45.59,-8.00E-01,764.7166667,95.5,2,24.66666667,-1.47E+00,19.35617939,19.35617939,100,10
20.79,41.26,20,39.96666667,21,42.29666667,21.79,40.63333333,18.1,53.56,-1.033333333,95.62666667,19.29,41.29,20.39,49.03,17.79,45.53,-8.00E-01,764.7333333,95,2,25.33333333,-1.53E+00,17.847358,17.847358,90,20
20.79,41.26,20,40.09,21,42.16333333,21.79,40.63333333,18.1,53.5,-0.9,95.8,19.29,41.29,20.39,48.93333333,17.79,45.5,-8.00E-01,764.75,94.5,2,26,-1.60E+00,47.9984303,47.9984303,470,10
20.79,41.645,20,40.09,20.945,42.45,21.79,40.53333333,18.1,53.43333333,-0.966666667,95.66,19.29,40.82333333,20.39,48.86,17.79,45.36,-8.00E-01,764.7666667,94,2,26.66666667,-1.67E+00,19.18691024,19.18691024,320,0
20.82333333,42.12666667,20.1,40.09,21.23,43.89333333,21.73,40,18.1,53.26,-1.05,95.64,19.29,40.29,20.29,48.4,17.79,44.99,-8.00E-01,764.7833333,93.5,2,27.33333333,-1.73E+00,27.31688105,27.31688105,270,0
20.89,42.4,20.16666667,40.09,21.43,44.89333333,21.66666667,39.63333333,18.1,53.06666667,-1.2,95.59,19.26,39.76666667,20.29,47.8975,17.79,44.53,-8.00E-01,764.8,93,2,28,-1.80E+00,46.26617379,46.26617379,260,0
20.92666667,42.39,20.2,39.93,21.76333333,45.59,21.53333333,39.36,18.1,52.76,-1.133333333,95.65666667,19.2,39.36,20.29,47.46333333,17.73,43.89333333,-6.33E-01,764.85,92.5,1.833333333,28.16666667,-1.72E+00,45.84297636,45.84297636,230,0
21,42.59,20.26,39.79,22.03,45.46333333,21.35666667,38.93,18.1,52.56666667,-1.133333333,95.65666667,19.2,39.23,20.2,46.96666667,17.73,43.5,-4.67E-01,764.9,92,1.666666667,28.33333333,-1.63E+00,12.13664964,12.13664964,470,10
21.13333333,42.53333333,20.39,39.5,22.23,44.99,21.29,38.79,18.1,52.3,-1.26,95.53,19.2,39.03,20.2,46.76666667,17.7,43.06333333,-3.00E-01,764.95,91.5,1.5,28.5,-1.55E+00,35.85454194,35.85454194,400,0
21.2,42.33333333,20.5,39.29666667,22.35666667,44.53,21.2,38.5,18.1,52.06666667,-1.323333333,95.33,19.16666667,38.46,20.2,46.4,17.76,42.73,-1.33E-01,765,91,1.333333333,28.66666667,-1.47E+00,17.44730179,17.44730179,290,0
21.39,41.8,20.56666667,39.03,22.39,43.73333333,21.26333333,38.96333333,18.1,51.83333333,-1.323333333,95.26333333,19.1,38.06666667,20.13333333,46.2,17.79,42.73,3.33E-02,765.05,90.5,1.166666667,28.83333333,-1.38E+00,27.71416754,27.71416754,100,0
21.46333333,40.6,20.82333333,38.86333333,22.32333333,43.26666667,21.46333333,39.16333333,18.1,51.62666667,-1.29,95.3,19.13333333,38.06,20.1,45.93,17.79,42.73,2.00E-01,765.1,90,1,29,-1.30E+00,37.14862065,37.14862065,90,0
21.63333333,39.96666667,20.96333333,38.65666667,22.2,42.76,21.53333333,39.46333333,18.1,51.36333333,-1.23,95.22666667,19.13333333,37.93333333,20.1,45.73,17.76,42.66333333,3.83E-01,765.15,89.5,1,29,-1.18E+00,40.98491593,40.98491593,90,0
21.7,39.76666667,21.13333333,38.4,22.13333333,42.56666667,21.6,39.59,18.1,51.23,-1.166666667,95.26,19.13333333,37.9,20.1,45.56,17.76,42.53,5.67E-01,765.2,89,1,29,-1.07E+00,43.48286325,43.48286325,90,0
21.73,39.52666667,21.2,38.06666667,22.06666667,42.1,21.6,39.79,18.1,51.045,-1.033333333,95.46666667,19.2,37.76666667,20.1,45.5,17.79,42.33333333,7.50E-01,765.25,88.5,1,29,-9.50E-01,1.793256716,1.793256716,90,0
21.85666667,39.4,21.29,37.96666667,22,41.76666667,21.6,39.86333333,18.1,50.86333333,-0.866666667,95.62333333,19.13333333,37.66333333,20.1,45.36333333,17.79,41.9975,9.33E-01,765.3,88,1,29,-8.33E-01,11.00122017,11.00122017,100,0
21.89,39.26,21.29,37.82666667,21.89,41.52666667,21.63333333,39.9,18.1,50.73,-0.666666667,95.83,19.2,37.66333333,20.1,45.29,17.79,41.79,1.12E+00,765.35,87.5,1,29,-7.17E-01,18.34866048,18.34866048,80,0
21.96333333,39.26,21.39,37.66333333,21.89,41.32666667,21.7,39.76666667,18.1,50.59,-0.466666667,96.03,19.2,37.52666667,20.13333333,45.2,17.89,41.76,1.30E+00,765.4,87,1,29,-6.00E-01,15.2848221,15.2848221,180,0
22.03333333,39.19333333,21.39,37.39,21.89,41.23,21.79,39.46,18.1,50.53,-0.333333333,96.15666667,19.2,37.32666667,20.13333333,45.2,17.82333333,41.56666667,1.48E+00,765.4333333,85.16666667,1.166666667,29,-7.50E-01,36.39152288,36.39152288,440,0
22.1,38.8,21.39,36.86,21.96333333,41.49,21.85666667,39.26,18.1,50.26,-0.133333333,96.22666667,19.32333333,37.82666667,20.2,45.62666667,17.89,41.5,1.67E+00,765.4666667,83.33333333,1.333333333,29,-9.00E-01,34.98643831,34.98643831,300,0
22.1,37.93333333,21.19666667,35.13333333,21.85666667,41.1,21.85666667,39.1,18.1,50.06666667,0.1,96.35,19.46333333,37.9,20.26,45.62666667,17.89,41.43333333,1.85E+00,765.5,81.5,1.5,29,-1.05E+00,45.50304634,45.50304634,250,0
22.03333333,37.4,20.89,34.42666667,21.79,40.63333333,21.79,38.63333333,18.1,49.72333333,0.266666667,96.43333333,19.53333333,37.82666667,20.29,45.26,17.89,41.29,2.03E+00,765.5333333,79.66666667,1.666666667,29,-1.20E+00,42.28013048,42.28013048,280,0
22.03333333,37.92666667,20.96333333,34.96,22.1,40.745,21.76,38.5,18.1,49.39,0.333333333,96.46666667,19.6,37.82666667,20.29,45.2,17.89,41.29,2.22E+00,765.5666667,77.83333333,1.833333333,29,-1.35E+00,38.92723201,38.92723201,460,0
22.1,38.25,21.13333333,35.59666667,22.32333333,40.63333333,21.7,38.56,18.1,49.16333333,0.4,96.4,19.7,37.76,20.39,45.36333333,18,41.16333333,2.40E+00,765.6,76,2,29,-1.50E+00,20.04217141,20.04217141,120,0
22.1,38.26666667,21.26,35.99,22.46333333,40.43333333,21.66666667,38.59,18.1,49.03,0.5,96.53,19.7225,37.595,20.39,44.96333333,18,41.09,2.48E+00,765.5833333,75.16666667,2,30.83333333,-1.58E+00,28.84023294,28.84023294,120,0
22.1,38.26,21.29,36.32666667,22.39,39.93,21.6,38.59,18.1,49,0.566666667,96.53,19.85666667,37.56,20.39,44.645,18,40.86333333,2.57E+00,765.5666667,74.33333333,2,32.66666667,-1.67E+00,3.817972308,3.817972308,110,0
22.1,38.26,21.29,36.46666667,22.32333333,39.73,21.6,38.7,18.16666667,49,0.7,96.69,19.89,37.33333333,20.53333333,44.33333333,18,40.65666667,2.65E+00,765.55,73.5,2,34.5,-1.75E+00,43.64874254,43.64874254,130,0
22.03333333,38.23,21.29,36.59,22.2,39.4,21.53333333,38.76,18.1,48.9,0.833333333,96.76333333,19.96333333,37.06666667,20.66666667,44.12666667,18,40.36333333,2.73E+00,765.5333333,72.66666667,2,36.33333333,-1.83E+00,47.81428678,47.81428678,110,0
22.1,38.23,21.29,36.59,22.13333333,39.4,21.5,38.95,18.1,48.82666667,0.933333333,96.8,20.13333333,36.69333333,20.73,43.86333333,18,40.15666667,2.82E+00,765.5166667,71.83333333,2,38.16666667,-1.92E+00,25.27655399,25.27655399,120,0
22.1,38.06,21.29,36.59,22.1,39.36333333,21.5,38.9,18.1,48.79,1,96.8,20.26,36.43333333,20.85666667,43.73,18,39.96666667,2.90E+00,765.5,71,2,40,-2.00E+00,46.21831819,46.21831819,120,0
22.1,38.06,21.26,36.56,22.1,39.23,21.5,38.9,18.1,48.79,1.066666667,96.83333333,20.39,36.16333333,21.16333333,43.46666667,18.06666667,39.9,2.92E+00,765.4833333,69.66666667,2,40,-2.25E+00,6.725676637,6.725676637,120,0
22.06666667,38.16333333,21.13333333,36.56,22,39.16333333,21.5,39.09,18.1,48.66333333,1.26,96.96666667,20.39,35.96333333,21.35666667,43.26666667,18.1,39.83,2.93E+00,765.4666667,68.33333333,2,40,-2.50E+00,11.93685016,11.93685016,130,0
22,38.09,21.1,36.59,22,39.16333333,21.5,38.89,18.1,48.59,1.323333333,97,20.39,35.66333333,21.39,43.16333333,18.16666667,40.69666667,2.95E+00,765.45,67,2,40,-2.75E+00,24.4981311,24.4981311,120,0
22,38.23,21.1,36.66333333,21.96333333,39.2,21.39,38.46666667,18.1,48.59,1.39,97,20.39,35.39,21.39,43.09,18.2,40.89333333,2.97E+00,765.4333333,65.66666667,2,40,-3.00E+00,23.70300484,23.70300484,120,0
22,38.23,21,36.56333333,21.89,39.2,21.39,38.4,18.1,48.59,1.533333333,97.19,20.39,35.065,21.53333333,43.4,18.2225,40.35,2.98E+00,765.4166667,64.33333333,2,40,-3.25E+00,21.74970795,21.74970795,410,0
22,37.02666667,20.775,34.79,21.85666667,38.89333333,21.35666667,37.56333333,18.1,48.4475,1.6,97.19,20.39,34.64,21.6,42.73333333,18.29,40.56,3.00E+00,765.4,63,2,40,-3.50E+00,1.962448005,1.962448005,420,0
21.92666667,34.9,20.416,32.39,21.66333333,37.96666667,21.29,37.23,18.1,48.2675,1.7,97.3,20.53166667,34.41,21.6,41.8,18.29,40.5,3.02E+00,765.3666667,62.33333333,2,40,-3.63E+00,32.21655076,32.21655076,140,0
21.85666667,33.13,20.09666667,31.16,21.46333333,36.3,21.26,36.59333333,18.1,48.06666667,1.73,97.22666667,20.63333333,33.92333333,21.6,41.1,18.29,40.43333333,3.03E+00,765.3333333,61.66666667,2,40,-3.77E+00,35.77836001,35.77836001,60,0
21.73,32.46333333,19.76333333,30.16,21.26333333,35.23333333,21.2,36.06666667,18.1,47.4175,1.79,97.22666667,20.76,33.25666667,21.6,40.09333333,18.39,39.76666667,3.05E+00,765.3,61,2,40,-3.90E+00,17.58333606,17.58333606,60,0
21.63333333,32.02333333,19.73,30.36666667,21.1,35.03,21.2,35.86333333,18.1,46.69333333,1.79,97.22666667,20.92666667,32.96666667,21.6,39.5,18.39,39.5,3.07E+00,765.2666667,60.33333333,2,40,-4.03E+00,47.32783744,47.32783744,70,10
21.7,32.69666667,19.85666667,31.23333333,20.96,35.29666667,21.2,35.73,18.1,46.33333333,1.79,97.22666667,21.06666667,32.82666667,21.63333333,39.26,18.39,39.46666667,3.08E+00,765.2333333,59.66666667,2,40,-4.17E+00,37.15532536,37.15532536,80,0
21.7,33.42666667,19.98428571,32.32714286,20.84,35.995,21.2,35.66333333,18.1,46.12666667,1.79,97.22666667,21.276,32.94,21.77363636,39.06909091,18.39,39.32666667,3.10E+00,765.2,59,2,40,-4.30E+00,2.539296017,2.539296017,100,0
21.7,33.96,20.08125,33.115,20.89,36.5,21.2,35.59,18.05,46.045,1.79,97.3,21.46705882,32.75294118,21.84,39.045,18.39,39.26,3.03E+00,765.1833333,59.16666667,1.833333333,40,-4.30E+00,49.01823904,49.01823904,80,0
21.7,34.245,20.14615385,33.60384615,20.96333333,36.43333333,21.2,35.56,18.08888889,46.05,1.79,97.3,21.58888889,32.38,21.96642857,39.16428571,18.39,39.2,2.97E+00,765.1666667,59.33333333,1.666666667,40,-4.30E+00,10.89112263,10.89112263,80,0
21.7,34.56666667,20.2,33.976,21,36.4,21.2,35.5,18.06666667,46.06,1.73,97.3,21.64166667,32.1175,22.125,39.29,18.39,39.12666667,2.90E+00,765.15,59.5,1.5,40,-4.30E+00,1.809800102,1.809800102,70,0
21.7,34.83333333,20.29,34.51333333,21,36.4,21.2,35.53,18.09166667,46.0825,1.666666667,97.26333333,21.7,31.89285714,22.29333333,39.43,18.39,39.33333333,2.83E+00,765.1333333,59.66666667,1.333333333,40,-4.30E+00,13.03519327,13.03519327,80,0
21.7,35.06666667,20.31857143,34.72571429,21.1,36.59,21.2,35.53,18.1,46.145,1.6,97.19,21.75727273,31.50636364,22.445,39.53,18.39,39.83,2.77E+00,765.1166667,59.83333333,1.166666667,40,-4.30E+00,36.0207893,36.0207893,80,0
